발생년,발생년월일시,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,발생위치X_UTMK,발생위치Y_UTMK,경도,위도,,
2019,2019020718,야간,목,1,1,0,0,0,충남,당진시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,920632,1870935,126.6099343,36.83330339,,
2019,2019011705,야간,목,1,1,0,0,0,충남,아산시,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,승용차,보행자,960348,1871841,127.0552604,36.8439705,,
2019,2019022111,주간,목,1,1,0,0,0,충남,논산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,979467,1802443,127.2715456,36.21895161,,
2019,2019022514,주간,월,1,1,0,0,0,충남,보령시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,없음,923865,1826039,126.65064,36.42887711,,
2019,2019073019,야간,화,1,1,0,0,0,충남,청양군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,화물차,이륜차,950330,1824033,126.9459955,36.41252851,,
2019,2019111618,야간,토,1,2,1,0,0,충남,금산군,차대차,기타,기타,신호위반,교차로,교차로내,승용차,승용차,997487,1798291,127.4720531,36.18173347,,
2019,2019011523,야간,화,1,1,0,0,0,충남,천안시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,971956,1873268,127.1854017,36.85724999,,
2019,2019021309,주간,수,2,3,0,1,0,충남,당진시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,건설기계,916638,1889978,126.5630515,37.00460084,,
2019,2019030218,야간,토,1,1,0,0,0,충남,보령시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,920225,1823441,126.6103037,36.40516238,,
2019,2019030301,야간,일,1,1,0,0,0,충남,보령시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,923925,1814905,126.6523991,36.32851573,,
2019,2019081212,주간,월,1,1,0,0,0,충남,청양군,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,941671,1822477,126.8495377,36.39801447,,
2019,2019080108,주간,목,1,2,0,1,0,충남,보령시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,화물차,승용차,918162,1834420,126.5861382,36.50395468,,
2019,2019012421,야간,목,1,1,0,0,0,대전,대덕구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,992948,1819982,127.4213792,36.37726656,,
2019,2019032509,주간,월,1,1,0,0,0,충남,홍성군,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,승용차,보행자,907295,1844430,126.4636023,36.59319001,,
2019,2019050310,주간,금,1,1,0,0,0,충남,태안군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,891829,1863266,126.288072,36.76132836,,
2019,2019061710,주간,월,1,2,1,0,0,충남,부여군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,화물차,944137,1802745,126.8784495,36.22027818,,
2019,2019032718,야간,수,1,1,0,0,0,충남,공주시,차대차,측면충돌,측면충돌,과속,교차로,교차로내,승용차,이륜차,966278,1829476,127.1236336,36.46229038,,
2019,2019031318,야간,수,1,1,0,0,0,충남,보령시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,원동기장치자전거,승용차,919399,1816874,126.6017736,36.34589672,,
2019,2019040300,야간,수,1,1,0,0,0,충남,홍성군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,929785,1846195,126.7148438,36.61102111,,
2019,2019051118,야간,토,1,1,0,0,0,충남,태안군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,898426,1846106,126.3642466,36.60739291,,
2019,2019050805,야간,수,1,2,0,1,0,충남,천안시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,972292,1880961,127.1888896,36.92660815,,
2019,2019050823,야간,수,1,3,0,2,0,대전,동구,차대차,추돌,추돌,안전거리 미확보,단일로,기타단일로,화물차,승용차,998212,1816437,127.4800742,36.34533118,,
2019,2019051117,주간,토,1,1,0,0,0,충남,예산군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,941924,1845712,126.850612,36.60748416,,
2019,2019101706,주간,목,1,1,0,0,0,충남,청양군,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,농기계,승합차,951001,1826060,126.9533512,36.43083619,,
2019,2019102014,주간,일,1,1,0,0,0,충남,청양군,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,949552,1821763,126.9374658,36.39202412,,
2019,2019092821,야간,토,1,2,1,0,0,충남,보령시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,917162,1802146,126.5784092,36.21294339,,
2019,2019030121,야간,금,1,1,0,0,0,충남,당진시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,928332,1868209,126.6965341,36.80934679,,
2019,2019022805,야간,목,1,1,0,0,0,충남,서산시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,909766,1865644,126.4887255,36.78463848,,
2019,2019041006,주간,수,1,1,0,0,0,충남,공주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승합차,없음,954023,1829718,126.9868472,36.46396232,,
2019,2019052705,야간,월,1,1,0,0,0,충남,예산군,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,942191,1842187,126.8538623,36.57572437,,
2019,2019020603,야간,수,1,1,0,0,0,충남,천안시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,969904,1869282,127.1625406,36.82125497,,
2019,2019072209,주간,월,1,1,0,0,0,충남,서천군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,927165,1787719,126.6910208,36.08369184,,
2019,2019101511,주간,화,1,1,0,0,0,충남,보령시,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,918024,1832514,126.5847995,36.4867621,,
2019,2019110911,주간,토,1,1,0,0,0,충남,청양군,차량단독,전도,전도,안전운전 의무 불이행,기타,기타,농기계,없음,955727,1828052,127.0059603,36.44902372,,
2019,2019012706,주간,일,1,1,0,0,0,대전,서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,987915,1817864,127.3653008,36.35812192,,
2019,2019060407,주간,화,3,4,1,0,0,충남,공주시,차대차,정면충돌,정면충돌,중앙선 침범,기타,기타,화물차,승용차,966072,1832693,127.1211934,36.49128445,,
2019,2019111106,주간,월,1,1,0,0,0,충남,청양군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,938490,1828539,126.8135858,36.45246285,,
2019,2019060322,야간,월,1,1,0,0,0,충남,태안군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,893185,1880629,126.3008203,36.91796959,,
2019,2019072217,주간,월,1,1,0,0,0,충남,부여군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,교차로,교차로부근,농기계,없음,938175,1814679,126.811174,36.32749882,,
2019,2019072405,야간,수,1,2,0,1,0,충남,부여군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승합차,건설기계,927380,1811140,126.6912406,36.29484264,,
2019,2019110910,주간,토,1,4,1,2,0,충남,보령시,차대사람,기타,기타,과속,기타,기타,승용차,보행자,915402,1819995,126.5568921,36.37368595,,
2019,2019020413,주간,월,1,1,0,0,0,대전,동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,994294,1813782,127.4364309,36.32137995,,
2019,2019073116,주간,수,1,1,0,0,0,충남,부여군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,건설기계,없음,953966,1811079,126.9873152,36.29592885,,
2019,2019020416,주간,월,1,1,0,0,0,대전,동구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,자전거,승합차,996175,1812225,127.4573943,36.30735217,,
2019,2019042519,야간,목,1,1,0,0,0,충남,공주시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,966444,1827698,127.1255633,36.44626742,,
2019,2019042914,주간,월,1,1,0,0,0,충남,홍성군,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,917033,1838658,126.5730768,36.54205866,,
2019,2019112914,주간,금,1,2,1,0,0,충남,당진시,차대차,기타,기타,기타,기타,기타,승용차,승용차,924065,1874062,126.6481168,36.86177108,,
2019,2019122304,야간,월,1,2,1,0,0,충남,보령시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,특수차,917993,1833230,126.5843775,36.49321351,,
2019,2019082923,야간,목,1,1,0,0,0,충남,서천군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,926312,1788429,126.6814766,36.09003166,,
2019,2019083016,주간,금,1,1,0,0,0,충남,서천군,차대사람,보도통행중,보도통행중,보행자 보호의무 위반,교차로,교차로내,화물차,보행자,928819,1786824,126.709471,36.07574604,,
2019,2019041414,주간,일,1,1,0,0,0,충남,논산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,961081,1801951,127.0670077,36.21395069,,
2019,2019070603,야간,토,1,1,0,0,0,충남,천안시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,974027,1862966,127.2089857,36.76444079,,
2019,2019041415,주간,일,1,1,0,0,0,충남,논산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,964993,1801452,127.1105519,36.20960155,,
2019,2019082510,주간,일,1,1,0,0,0,충남,부여군,차량단독,기타,기타,안전운전 의무 불이행,기타,기타,이륜차,없음,954325,1807045,126.9915492,36.25957873,,
2019,2019070707,주간,일,1,1,0,0,0,충남,천안시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,982651,1858839,127.3057064,36.72743396,,
2019,2019031812,주간,월,1,1,0,0,0,충남,당진시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,원동기장치자전거,화물차,934878,1867988,126.7699341,36.80782786,,
2019,2019051419,야간,화,1,1,0,0,0,충남,홍성군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,921313,1835302,126.6212308,36.51216946,,
2019,2019070609,주간,토,1,1,0,0,0,충남,예산군,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,화물차,938130,1854327,126.8074975,36.68490732,,
2019,2019022201,야간,금,1,1,0,0,0,대전,서구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,화물차,보행자,986028,1811111,127.3443895,36.29721525,,
2019,2019071700,야간,수,2,4,1,1,0,충남,공주시,차대차,추돌,추돌,안전운전 의무 불이행,기타,기타,화물차,화물차,965548,1844726,127.1148052,36.59974221,,
2019,2019020223,야간,토,1,1,0,0,0,대전,유성구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,982299,1816587,127.3027342,36.34652234,,
2019,2019071718,야간,수,1,2,0,1,0,충남,당진시,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,926955,1865962,126.6813136,36.78898746,,
2019,2019091710,주간,화,1,1,0,0,0,충남,부여군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,944541,1801903,126.8830039,36.21271074,,
2019,2019092116,주간,토,1,1,0,0,0,충남,서천군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,921272,1796891,126.6246563,36.16591502,,
2019,2019021014,주간,일,1,3,2,0,0,대전,중구,차대사람,보도통행중,보도통행중,중앙선 침범,단일로,기타단일로,승용차,보행자,993791,1813679,127.4308279,36.32044824,,
2019,2019052202,야간,수,1,2,1,0,0,충남,공주시,차대차,기타,기타,신호위반,교차로,교차로내,승용차,화물차,966315,1830599,127.1239977,36.47241557,,
2019,2019042905,야간,월,1,1,0,0,0,충남,논산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,963739,1799597,127.0966874,36.19283174,,
2019,2019071722,야간,수,1,4,2,1,0,충남,태안군,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,894864,1845044,126.3245706,36.59743475,,
2019,2019100117,주간,화,1,4,2,1,0,충남,부여군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,화물차,934335,1810195,126.768771,36.2868225,,
2019,2019060122,야간,토,1,1,0,0,0,충남,홍성군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,921926,1837433,126.6278604,36.53142876,,
2019,2019032819,야간,목,1,1,0,0,0,충남,당진시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,917017,1884498,126.5679135,36.9552417,,
2019,2019100309,주간,목,2,2,0,0,0,충남,부여군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,940597,1811769,126.8383788,36.30141803,,
2019,2019050216,주간,목,1,2,0,1,0,충남,논산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,961435,1799149,127.0710838,36.18870376,,
2019,2019101119,야간,금,1,1,0,0,0,충남,서천군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,925664,1787253,126.6743947,36.07937721,,
2019,2019060317,주간,월,1,1,0,0,0,충남,홍성군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,농기계,보행자,922213,1837967,126.6310122,36.53626569,,
2019,2019101418,야간,월,1,1,0,0,0,충남,서천군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,928000,1779712,126.7010242,36.01157104,,
2019,2019060505,야간,수,1,1,0,0,0,충남,홍성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,922683,1835051,126.6365544,36.51001863,,
2019,2019101810,주간,금,1,1,0,0,0,충남,서천군,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,화물차,보행자,926850,1786786,126.687609,36.07525726,,
2019,2019101818,야간,금,1,1,0,0,0,충남,서천군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,922480,1791464,126.6386212,36.11708963,,
2019,2019033100,야간,일,1,4,3,0,0,충남,서산시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,승용차,화물차,905468,1869559,126.4400743,36.81950674,,
2019,2019021105,야간,월,1,3,0,2,0,대전,유성구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,985214,1817592,127.3352007,36.35563201,,
2019,2019033109,주간,일,1,1,0,0,0,충남,서산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,900869,1858693,126.3899302,36.72109983,,
2019,2019051109,주간,토,1,1,0,0,0,충남,논산시,차대차,측면충돌,측면충돌,과속,교차로,교차로부근,승용차,이륜차,963533,1799446,127.0944032,36.19146267,,
2019,2019061112,주간,화,1,3,2,0,0,충남,공주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,966617,1814240,127.128072,36.32494728,,
2019,2019021306,주간,수,1,1,0,0,0,충남,천안시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,973677,1876326,127.2046016,36.88486587,,
2019,2019061222,야간,수,1,1,0,0,0,충남,공주시,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,962884,1835834,127.0854492,36.51948208,,
2019,2019030110,주간,금,1,7,2,4,0,충남,천안시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,968911,1853109,127.1520653,36.67542899,,
2019,2019040316,주간,수,1,1,0,0,0,충남,서산시,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,승용차,보행자,909038,1866023,126.4805191,36.78798576,,
2019,2019110219,야간,토,1,1,0,0,0,충남,부여군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,교량위,승합차,보행자,930747,1799658,126.7297516,36.19158292,,
2019,2019110414,주간,월,1,1,0,0,0,충남,서천군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,929988,1781285,126.7229437,36.02589669,,
2019,2019040522,야간,금,1,1,0,0,0,충남,서산시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,909853,1865571,126.4897056,36.78398966,,
2019,2019111217,주간,화,1,1,0,0,0,충남,부여군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,933010,1802734,126.7546564,36.21947197,,
2019,2019032614,주간,화,1,1,0,0,0,세종,세종,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,이륜차,화물차,979978,1841678,127.2762194,36.57267676,,
2019,2019111421,야간,목,1,2,1,0,0,충남,서천군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,936869,1787098,126.7988452,36.07877251,,
2019,2019111723,야간,일,1,1,0,0,0,충남,부여군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,941323,1809397,126.8466427,36.28007911,,
2019,2019041521,야간,월,1,1,0,0,0,충남,당진시,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,특수차,없음,927032,1883075,126.6805308,36.94324503,,
2019,2019090213,주간,월,1,5,0,4,0,충남,예산군,차대차,기타,기타,중앙선 침범,교차로,교차로부근,승용차,승용차,941232,1859611,126.8418085,36.732732,,
2019,2019082616,주간,월,1,6,5,0,0,충남,태안군,차대차,정면충돌,정면충돌,중앙선 침범,기타,기타,승용차,승용차,897990,1830255,126.3614689,36.4644758,,
2019,2019082908,주간,목,1,1,0,0,0,충남,태안군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,892844,1878232,126.2973319,36.89632774,,
2019,2019120217,주간,월,1,1,0,0,0,충남,서천군,차대사람,기타,기타,과속,단일로,기타단일로,승용차,보행자,938444,1787689,126.8162904,36.08420153,,
2019,2019090219,야간,월,1,1,0,0,0,충남,태안군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타,기타,화물차,없음,896965,1835984,126.3492673,36.51600379,,
2019,2019120306,주간,화,1,1,0,0,0,충남,서천군,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,화물차,보행자,928969,1781723,126.7115955,36.02977146,,
2019,2019033120,야간,일,1,1,0,0,0,세종,세종,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,971140,1846617,127.1772553,36.61697502,,
2019,2019091308,주간,금,1,1,0,0,0,충남,예산군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,942036,1858644,126.850886,36.72406466,,
2019,2019092806,주간,토,1,2,0,1,0,충남,공주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,특수차,건설기계,952390,1841438,126.967899,36.56953572,,
2019,2019092922,야간,일,1,2,1,0,0,충남,부여군,차대차,기타,기타,과속,단일로,기타단일로,승용차,승용차,938589,1808910,126.8162404,36.27551868,,
2019,2019100106,주간,화,2,5,2,1,0,대전,대덕구,차대차,추돌,추돌,안전운전 의무 불이행,기타,기타,화물차,화물차,992684,1827987,127.4183605,36.44943215,,
2019,2019072204,야간,월,1,1,0,0,0,충남,홍성군,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,924180,1841938,126.6525923,36.57221793,,
2019,2019092413,주간,화,1,1,0,0,0,충남,태안군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,892845,1862339,126.299583,36.75308887,,
2019,2019030800,야간,금,1,2,0,1,0,대전,동구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,993771,1814799,127.4305961,36.33054541,,
2019,2019122411,주간,화,1,1,0,0,0,충남,서천군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,938970,1785949,126.822267,36.06854828,,
2019,2019071920,야간,금,1,1,0,0,0,충남,공주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,962639,1847815,127.0821313,36.6274793,,
2019,2019100218,야간,수,1,1,0,0,0,충남,예산군,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,승용차,보행자,925928,1856832,126.6706903,36.7066111,,
2019,2019072307,주간,화,1,1,0,0,0,충남,공주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,967197,1829989,127.1338685,36.46694701,,
2019,2019102102,야간,월,1,1,0,0,0,충남,천안시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,969913,1860975,127.1629696,36.74637096,,
2019,2019101022,야간,목,1,2,0,1,0,충남,예산군,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,승용차,940304,1857389,126.8315893,36.71264444,,
2019,2019100919,야간,수,1,1,0,0,0,충남,태안군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,교차로,교차로부근,화물차,없음,887858,1876031,126.241709,36.87591185,,
2019,2019101811,주간,금,1,1,0,0,0,충남,예산군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,원동기장치자전거,938803,1859608,126.8146061,36.73255141,,
2019,2019101518,야간,화,1,1,0,0,0,충남,태안군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,891644,1864986,126.2857552,36.77680916,,
2019,2019102213,주간,화,1,1,0,0,0,충남,예산군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,화물차,이륜차,932137,1854738,126.7403861,36.68819953,,
2019,2019081209,주간,월,1,2,0,1,0,충남,홍성군,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,921675,1836920,126.625109,36.526784,,
2019,2019062311,주간,일,1,1,0,0,0,충남,논산시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,971037,1799146,127.1778747,36.18901172,,
2019,2019062615,주간,수,1,1,0,0,0,충남,계룡시,차대사람,횡단중,횡단중,과속,교차로,교차로횡단보도내,화물차,보행자,977663,1809103,127.2512839,36.27895473,,
2019,2019042021,야간,토,1,1,0,0,0,세종,세종,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,이륜차,979649,1838593,127.2726238,36.54485844,,
2019,2019102918,야간,화,1,3,2,0,0,충남,태안군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,887927,1861451,126.2446306,36.74451714,,
2019,2019062714,주간,목,1,1,0,0,0,충남,논산시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,자전거,화물차,972006,1803162,127.1885083,36.22524647,,
2019,2019062806,주간,금,1,1,0,0,0,충남,논산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,971002,1805458,127.1772518,36.24591633,,
2019,2019110407,주간,월,1,1,0,0,0,충남,태안군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,894420,1843526,126.319816,36.58370376,,
2019,2019070120,야간,월,1,1,0,0,0,충남,논산시,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로부근,화물차,승용차,967281,1799825,127.136073,36.19501352,,
2019,2019030807,주간,금,1,1,0,0,0,충남,아산시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,949272,1875796,126.9307718,36.87909201,,
2019,2019112419,야간,일,1,1,0,0,0,충남,당진시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,923738,1870050,126.6448515,36.82558192,,
2019,2019111122,야간,월,1,1,0,0,0,충남,예산군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,935775,1854481,126.7811261,36.68613569,,
2019,2019090305,야간,화,1,1,0,0,0,충남,홍성군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,921375,1836044,126.6218476,36.51886302,,
2019,2019112418,야간,일,1,2,1,0,0,충남,태안군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승합차,없음,896097,1836477,126.3395086,36.52035344,,
2019,2019112216,주간,금,1,1,0,0,0,충남,예산군,차대사람,기타,기타,중앙선 침범,단일로,기타단일로,승용차,보행자,936080,1856039,126.7844096,36.70020036,,
2019,2019040216,주간,화,1,1,0,0,0,충남,천안시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,화물차,이륜차,980438,1859000,127.2809188,36.72884231,,
2019,2019051715,주간,금,1,2,1,0,0,충남,당진시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,화물차,924658,1869250,126.6552459,36.81844469,,
2019,2019121014,주간,화,1,2,0,1,0,대전,동구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,998108,1816444,127.4789152,36.34539409,,
2019,2019112605,야간,화,1,1,0,0,0,충남,예산군,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,승용차,보행자,940735,1855346,126.8365731,36.69425527,,
2019,2019031309,주간,수,1,2,1,0,0,대전,중구,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로부근,자전거,승합차,990532,1814242,127.3945138,36.32549741,,
2019,2019071509,주간,월,1,1,0,0,0,충남,보령시,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,자전거,승용차,918602,1827791,126.5917485,36.4442378,,
2019,2019030806,주간,금,1,2,0,1,0,대전,유성구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,화물차,승합차,982538,1818134,127.305363,36.36047347,,
2019,2019030806,주간,금,1,4,3,0,0,충남,천안시,차대차,기타,기타,과속,교차로,교차로부근,화물차,자전거,967734,1870645,127.1381514,36.83347021,,
2019,2019120811,주간,일,1,1,0,0,0,충남,예산군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,승용차,없음,942882,1854023,126.8607045,36.68246079,,
2019,2019091708,주간,화,1,3,1,1,0,충남,공주시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,보행자,966139,1827959,127.1221486,36.44860963,,
2019,2019121014,주간,화,1,2,1,0,0,충남,예산군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,이륜차,943042,1853591,126.8625274,36.67857619,,
2019,2019052309,주간,목,1,4,2,1,0,충남,서산시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,902630,1858983,126.4096097,36.72389592,,
